airline,airline ID,source airport,source airport id,destination airport,destination airport id,codeshare,stops,equipment,source coords,destination coords
AM,321,TIJ,1847,DGO,1801,Y,0,EMJ,"(-86, 149)","(-27, -47)"
4O,17885,TIJ,1847,GDL,1804,,0,320,"(-86, 149)","(83, -60)"
AM,321,TIJ,1847,GDL,1804,,0,738,"(-86, 149)","(83, -60)"
Y4,5325,TIJ,1847,GDL,1804,,0,320 319,"(-86, 149)","(83, -60)"
AM,321,TIJ,1847,HMO,1807,Y,0,ERJ,"(-86, 149)","(3, -137)"
Y4,5325,TIJ,1847,HMO,1807,,0,319,"(-86, 149)","(3, -137)"
Y4,5325,TIJ,1847,LAP,1816,,0,320,"(-86, 149)","(-38, -99)"
Y4,5325,TIJ,1847,LMM,1814,,0,319,"(-86, 149)","(-69, 81)"
4O,17885,TIJ,1847,MEX,1824,,0,320,"(-86, 149)","(82, 12)"
AM,321,TIJ,1847,MEX,1824,,0,737 787 762 777,"(-86, 149)","(82, 12)"
Y4,5325,TIJ,1847,MEX,1824,,0,320 319,"(-86, 149)","(82, 12)"
Y4,5325,TIJ,1847,MLM,1821,,0,320 319,"(-86, 149)","(77, 29)"
Y4,5325,TIJ,1847,MTY,1825,,0,320 319,"(-86, 149)","(-19, -29)"
Y4,5325,TIJ,1847,MZT,1826,,0,320,"(-86, 149)","(42, 165)"
AM,321,TIJ,1847,NRT,2279,,0,787,"(-86, 149)","(-22, -92)"
KE,3163,TIJ,1847,NRT,2279,Y,0,787,"(-86, 149)","(-22, -92)"
Y4,5325,TIJ,1847,OAX,1829,,0,319,"(-86, 149)","(15, 83)"
Y4,5325,TIJ,1847,PBC,1831,,0,320,"(-86, 149)","(-28, 112)"
AM,321,TIJ,1847,PVG,3406,,0,777,"(-86, 149)","(-44, 1)"
Y4,5325,TIJ,1847,PVR,1836,,0,319,"(-86, 149)","(45, -102)"
Y4,5325,TIJ,1847,QRO,1838,,0,320 319,"(-86, 149)","(64, 28)"
Y4,5325,TIJ,1847,SJD,1840,,0,320,"(-86, 149)","(21, 126)"
Y4,5325,TIJ,1847,SLP,1842,,0,319,"(-86, 149)","(-34, 57)"
Y4,5325,TIJ,1847,TGZ,1846,,0,319,"(-86, 149)","(0, -59)"
Y4,5325,TIJ,1847,TPQ,1802,,0,319,"(-86, 149)","(-51, 144)"
Y4,5325,TIJ,1847,UPN,1835,,0,320 319,"(-86, 149)","(-76, -118)"
Y4,5325,TIJ,1847,VER,1854,,0,320,"(-86, 149)","(-85, -139)"
Y4,5325,TIJ,1847,ZCL,1855,,0,320,"(-86, 149)","(-19, 1)"
Y4,5325,TIJ,1847,ZLO,1858,,0,319,"(-86, 149)","(17, -131)"
GA,2520,TIM,3243,DJJ,3244,,0,738,"(30, -30)","(-1, 140)"
SJ,4454,TIM,3243,DJJ,3244,,0,738,"(30, -30)","(-1, 140)"
GA,2520,TIM,3243,DPS,3940,,0,738,"(30, -30)","(23, 54)"
SJ,4454,TIM,3243,UPG,3240,,0,738,"(30, -30)","(49, 150)"
LN,3258,TIP,1157,AKF,1153,,0,CR9,"(40, -47)","(47, -39)"
AH,794,TIP,1157,ALG,210,,0,736,"(40, -47)","(18, -13)"
LN,3258,TIP,1157,ALG,210,,0,CR9,"(40, -47)","(18, -13)"
8U,32,TIP,1157,AMM,2170,,0,332 320,"(40, -47)","(28, -30)"
LN,3258,TIP,1157,AMM,2170,,0,320 330,"(40, -47)","(28, -30)"
RJ,4259,TIP,1157,AMM,2170,,0,E95 321 320 330,"(40, -47)","(28, -30)"
8U,32,TIP,1157,BEN,1154,,0,320 319 332,"(40, -47)","(18, -109)"
LN,3258,TIP,1157,BEN,1154,,0,CR9 320,"(40, -47)","(18, -109)"
8U,32,TIP,1157,CAI,1128,,0,320 332,"(40, -47)","(-53, 40)"
LN,3258,TIP,1157,CAI,1128,,0,320,"(40, -47)","(-53, 40)"
MS,2143,TIP,1157,CAI,1128,,0,321 320,"(40, -47)","(-53, 40)"
8U,32,TIP,1157,CMN,1074,,0,320 319 332,"(40, -47)","(58, -133)"
AT,4248,TIP,1157,CMN,1074,,0,73G 738,"(40, -47)","(58, -133)"
LN,3258,TIP,1157,CMN,1074,,0,320 330,"(40, -47)","(58, -133)"
FS,4513,TIP,1157,DJE,293,,0,319,"(40, -47)","(-25, 27)"
EK,2183,TIP,1157,DXB,2188,,0,773,"(40, -47)","(54, 166)"
8U,32,TIP,1157,FCO,1555,,0,320,"(40, -47)","(-81, -108)"
AZ,596,TIP,1157,FCO,1555,,0,319,"(40, -47)","(-81, -108)"
LN,3258,TIP,1157,GHT,1152,,0,CR9,"(40, -47)","(-28, 51)"
8U,32,TIP,1157,HBE,3410,,0,320 319,"(40, -47)","(-23, 115)"
LN,3258,TIP,1157,HBE,3410,,0,320 330,"(40, -47)","(-23, 115)"
8U,32,TIP,1157,IST,1701,,0,332 319,"(40, -47)","(-28, 83)"
LN,3258,TIP,1157,IST,1701,,0,330,"(40, -47)","(-28, 83)"
TK,4951,TIP,1157,IST,1701,,0,320 738,"(40, -47)","(-28, 83)"
8U,32,TIP,1157,JED,2072,,0,332,"(40, -47)","(18, -12)"
LN,3258,TIP,1157,LAQ,5699,,0,320 CR9,"(40, -47)","(-54, 114)"
BA,1355,TIP,1157,LHR,507,,0,320,"(40, -47)","(67, -118)"
LN,3258,TIP,1157,LHR,507,,0,320,"(40, -47)","(67, -118)"
LN,3258,TIP,1157,LTD,1162,,0,CR9,"(40, -47)","(-29, -48)"
LN,3258,TIP,1157,MAD,1229,,0,320,"(40, -47)","(-28, 174)"
LN,3258,TIP,1157,MAN,478,,0,320,"(40, -47)","(-79, -178)"
FS,4513,TIP,1157,MIR,286,,0,319,"(40, -47)","(49, -108)"
UG,5085,TIP,1157,MIR,286,,0,CR9,"(40, -47)","(49, -108)"
KM,242,TIP,1157,MLA,1606,,0,320,"(40, -47)","(3, 42)"
LN,3258,TIP,1157,MLA,1606,,0,320,"(40, -47)","(3, 42)"
LN,3258,TIP,1157,QUB,5805,,0,CR9,"(40, -47)","(14, 45)"
8U,32,TIP,1157,SFA,295,,0,320 319,"(40, -47)","(49, -154)"
FS,4513,TIP,1157,SFA,295,,0,319,"(40, -47)","(49, -154)"
LN,3258,TIP,1157,SFA,295,,0,CR9 320,"(40, -47)","(49, -154)"
UG,5085,TIP,1157,SFA,295,,0,CR9,"(40, -47)","(49, -154)"
LN,3258,TIP,1157,SRX,5696,,0,CR9,"(40, -47)","(-74, 64)"
8U,32,TIP,1157,TOB,5697,,0,320,"(40, -47)","(20, -70)"
LN,3258,TIP,1157,TOB,5697,,0,CR9,"(40, -47)","(20, -70)"
8U,32,TIP,1157,TUN,287,,0,319 320,"(40, -47)","(-39, 25)"
FS,4513,TIP,1157,TUN,287,,0,319,"(40, -47)","(-39, 25)"
LN,3258,TIP,1157,TUN,287,,0,CR9 320,"(40, -47)","(-39, 25)"
TK,4951,TIP,1157,TUN,287,,0,33X,"(40, -47)","(-39, 25)"
TU,4870,TIP,1157,TUN,287,,0,32A 320,"(40, -47)","(-39, 25)"
AI,218,TIR,3151,HYD,\N,,0,321,"(77, -78)","(60, -6)"
SG,4375,TIR,3151,HYD,\N,,0,DH8,"(77, -78)","(60, -6)"
NZ,345,TIU,2035,WLG,2042,Y,0,BEH,"(-62, -125)","(80, 169)"
JU,19582,TIV,1743,BEG,1739,,0,AT7,"(-10, 35)","(-37, -155)"
YM,3539,TIV,1743,BEG,1739,,0,100,"(-10, 35)","(-37, -155)"
HQ,2684,TIV,1743,BRU,302,,0,320,"(-10, 35)","(14, 169)"
YM,3539,TIV,1743,CDG,1382,,0,100,"(-10, 35)","(60, -76)"
3R,3545,TIV,1743,DME,4029,,0,SU9 73G,"(-10, 35)","(-65, -115)"
S7,4329,TIV,1743,DME,4029,Y,0,738,"(-10, 35)","(-65, -115)"
U6,5234,TIV,1743,DME,4029,,0,320,"(-10, 35)","(-65, -115)"
YC,9828,TIV,1743,DME,4029,,0,320 321,"(-10, 35)","(-65, -115)"
YM,3539,TIV,1743,DME,4029,,0,E95,"(-10, 35)","(-65, -115)"
U6,5234,TIV,1743,LED,2948,,0,320,"(-10, 35)","(81, -171)"
YM,3539,TIV,1743,LGW,502,,0,100,"(-10, 35)","(-23, -25)"
CG,1308,TIZ,5433,HGU,3,,0,DH8,"(26, 16)","(34, 102)"
CG,1308,TIZ,5433,MXH,5431,,0,DH8,"(26, 16)","(54, 23)"
PX,328,TIZ,5433,POM,5,,0,DH8 DH3,"(26, 16)","(46, 99)"
A4,4550,TJA,2768,BYC,2772,,0,SWM,"(-30, 30)","(3, 127)"
Z8,603,TJA,2768,BYC,2772,,0,SWM,"(-30, 30)","(3, 127)"
OB,462,TJA,2768,CBB,2759,,0,733,"(-30, 30)","(57, -55)"
OB,462,TJA,2768,LPB,2762,,0,733,"(-30, 30)","(14, 3)"
Z8,603,TJA,2768,LPB,2762,,0,CRJ,"(-30, 30)","(14, 3)"
Z8,603,TJA,2768,SRE,2767,,0,CRJ,"(-30, 30)","(1, 78)"
OB,462,TJA,2768,VVI,2771,,0,733,"(-30, 30)","(-66, 64)"
Z8,603,TJA,2768,VVI,2771,,0,CRJ,"(-30, 30)","(-66, 64)"
S7,4329,TJM,4111,DME,4029,,0,319,"(-5, 145)","(-65, -115)"
YC,9828,TJM,4111,DME,4029,,0,735 CR2,"(-5, 145)","(-65, -115)"
YC,9828,TJM,4111,EVN,3964,,0,320,"(-5, 145)","(-17, -153)"
UR,15814,TJM,4111,HMA,6138,,0,AT7,"(-5, 145)","(72, -30)"
SZ,10122,TJM,4111,LBD,6147,,0,737,"(-5, 145)","(-55, -80)"
SU,130,TJM,4111,LED,2948,,0,319,"(-5, 145)","(81, -171)"
YC,9828,TJM,4111,LED,2948,,0,CR2,"(-5, 145)","(81, -171)"
UR,15814,TJM,4111,NJC,2972,,0,AT7,"(-5, 145)","(72, 136)"
YC,9828,TJM,4111,NOJ,4365,,0,CR2,"(-5, 145)","(-26, -3)"
4G,2524,TJM,4111,NUX,4364,,0,TU5,"(-5, 145)","(9, -100)"
YC,9828,TJM,4111,NUX,4364,,0,735 CR2,"(-5, 145)","(9, -100)"
UR,15814,TJM,4111,NYA,6139,,0,AT7,"(-5, 145)","(-86, 16)"
YC,9828,TJM,4111,NYA,6139,,0,CR2,"(-5, 145)","(-86, 16)"
YC,9828,TJM,4111,NYM,6143,,0,735 CR2,"(-5, 145)","(46, -175)"
YC,9828,TJM,4111,OVB,4078,,0,CR2,"(-5, 145)","(-17, -3)"
UR,15814,TJM,4111,OVS,6140,,0,AT7,"(-5, 145)","(-37, -143)"
UR,15814,TJM,4111,SGC,2974,,0,AT7,"(-5, 145)","(73, -164)"
YC,9828,TJM,4111,SLY,6137,,0,320 CR2 735,"(-5, 145)","(-78, 168)"
SU,130,TJM,4111,SVO,2985,,0,320 SU9,"(-5, 145)","(-79, 47)"
HY,5281,TJM,4111,TAS,2983,,0,752,"(-5, 145)","(-74, 36)"
UR,15814,TJM,4111,UFA,2992,,0,AT7,"(-5, 145)","(43, -151)"
UR,15814,TJM,4111,URJ,4377,,0,AT7,"(-5, 145)","(31, 122)"
GA,2520,TJQ,3904,CGK,3275,,0,735 CRK,"(79, 112)","(-10, -69)"
QG,19305,TJQ,3904,CGK,3275,,0,320,"(79, 112)","(-10, -69)"
SJ,4454,TJQ,3904,CGK,3275,,0,733 735,"(79, 112)","(-10, -69)"
JT,3290,TJQ,3904,PGK,3905,Y,0,ATR,"(79, 112)","(-11, 174)"
EG,2989,TJU,7563,CIT,2914,,0,320,"(-72, 5)","(64, -54)"
EG,2989,TJU,7563,DME,4029,,0,320,"(-72, 5)","(-65, -115)"
S7,4329,TJU,7563,DME,4029,,0,321,"(-72, 5)","(-65, -115)"
U6,5234,TJU,7563,DME,4029,,0,320,"(-72, 5)","(-65, -115)"
U6,5234,TJU,7563,LED,2948,,0,320,"(-72, 5)","(81, -171)"
EG,2989,TJU,7563,SVX,2975,,0,320,"(-72, 5)","(87, 96)"
U6,5234,TJU,7563,SVX,2975,,0,320,"(-72, 5)","(87, 96)"
O4,\N,TKD,252,ACC,248,,0,ATR,"(-80, -100)","(8, -129)"
S9,17099,TKD,252,ACC,248,,0,143,"(-80, -100)","(8, -129)"
J5,10912,TKE,7137,JNU,3492,,0,DHP,"(-15, 6)","(35, 150)"
GA,2520,TKG,6223,BTH,3903,,0,CRK,"(-43, -21)","(24, 110)"
JT,3290,TKG,6223,BTH,3903,,0,738,"(-43, -21)","(24, 110)"
GA,2520,TKG,6223,CGK,3275,,0,738,"(-43, -21)","(-10, -69)"
JT,3290,TKG,6223,CGK,3275,,0,738,"(-43, -21)","(-10, -69)"
SJ,4454,TKG,6223,CGK,3275,,0,735 734,"(-43, -21)","(-10, -69)"
Q5,10,TKJ,7235,CKX,\N,,0,CNA,"(58, -132)","(-82, -131)"
UA,5209,TKK,2254,GUM,2246,,0,73G 738,"(-51, -13)","(76, -32)"
UA,5209,TKK,2254,PNI,2255,,0,738 73G,"(-51, -13)","(-69, -53)"
VT,692,TKP,1983,TKX,1986,,0,ATR,"(-74, 8)","(79, 171)"
JL,2987,TKS,2336,HND,2359,,0,767 73H,"(49, -60)","(-24, -134)"
NH,324,TKS,2336,HND,2359,,0,738 737,"(49, -60)","(-24, -134)"
DY,3737,TKU,460,ALC,1212,,0,73H,"(-79, -115)","(31, -154)"
SK,4319,TKU,460,ARN,737,Y,0,AT7 S20,"(-79, -115)","(13, -78)"
TG,4940,TKU,460,ARN,737,Y,0,AT7,"(-79, -115)","(13, -78)"
SK,4319,TKU,460,CPH,609,,0,CR9 CR2,"(-79, -115)","(85, -135)"
W6,5461,TKU,460,GDN,668,,0,320,"(-79, -115)","(4, 121)"
AY,2350,TKU,460,HEL,421,Y,0,AT7 ATR,"(-79, -115)","(37, 160)"
2N,3652,TKU,460,MHQ,442,,0,SF3,"(-79, -115)","(27, -169)"
BT,333,TKU,460,RIX,3953,,0,DH4,"(-79, -115)","(-61, 157)"
VT,692,TKX,1986,AHE,5889,,0,ATR,"(79, 171)","(59, -152)"
VT,692,TKX,1986,PPT,4075,,0,ATR,"(79, 171)","(34, -140)"
VT,692,TKX,1986,TKP,1983,,0,ATR,"(79, 171)","(-74, 8)"
7H,16726,TLA,7186,KTS,7183,Y,0,PAG,"(-58, 132)","(1, -149)"
8E,1472,TLA,7186,KTS,7183,,0,CNC,"(-58, 132)","(1, -149)"
7H,16726,TLA,7186,OME,3615,Y,0,PAG,"(-58, 132)","(70, -19)"
4O,17885,TLC,1850,ACA,1783,,0,320,"(-18, -22)","(46, -21)"
AM,321,TLC,1850,ACA,1783,Y,0,ERJ,"(-18, -22)","(46, -21)"
4O,17885,TLC,1850,CUN,1852,,0,320,"(-18, -22)","(-87, -178)"
Y4,5325,TLC,1850,CUN,1852,,0,320,"(-18, -22)","(-87, -178)"
NK,4687,TLC,1850,FLL,3533,,0,319,"(-18, -22)","(-20, 28)"
AM,321,TLC,1850,GDL,1804,Y,0,ERJ,"(-18, -22)","(83, -60)"
4O,17885,TLC,1850,LAS,3877,,0,320,"(-18, -22)","(-38, -69)"
4O,17885,TLC,1850,MTY,1825,,0,320,"(-18, -22)","(-19, -29)"
AM,321,TLC,1850,MTY,1825,Y,0,ERJ,"(-18, -22)","(-19, -29)"
4O,17885,TLC,1850,PVR,1836,,0,320,"(-18, -22)","(45, -102)"
4O,17885,TLC,1850,SAT,3621,,0,320,"(-18, -22)","(82, 3)"
4O,17885,TLC,1850,SJD,1840,,0,320,"(-18, -22)","(21, 126)"
4O,17885,TLC,1850,ZIH,1856,,0,320,"(-18, -22)","(-28, -134)"
MD,1066,TLE,943,FTU,937,,0,733,"(-82, -69)","(7, -121)"
MD,1066,TLE,943,MOQ,922,,0,AT7,"(-82, -69)","(62, -54)"
MD,1066,TLE,943,TNR,918,,0,733 AT7,"(-82, -69)","(44, -122)"
AF,137,TLH,3698,ATL,3682,Y,0,319 M88 CRJ 717,"(63, 102)","(28, 49)"
DL,2009,TLH,3698,ATL,3682,,0,M88 319 717,"(63, 102)","(28, 49)"
KL,3090,TLH,3698,ATL,3682,Y,0,319 M88 CRJ 717,"(63, 102)","(28, 49)"
AA,24,TLH,3698,CLT,3876,Y,0,CR7 CRJ,"(63, 102)","(-51, -6)"
US,5265,TLH,3698,CLT,3876,,0,CR7 CRJ,"(63, 102)","(-51, -6)"
AA,24,TLH,3698,DCA,3520,Y,0,CRJ,"(63, 102)","(3, -79)"
US,5265,TLH,3698,DCA,3520,Y,0,CRJ,"(63, 102)","(3, -79)"
AA,24,TLH,3698,DFW,3670,Y,0,ERD ER4,"(63, 102)","(45, -163)"
US,5265,TLH,3698,DFW,3670,,0,ERD,"(63, 102)","(45, -163)"
3M,20710,TLH,3698,MCO,3878,,0,SF3,"(63, 102)","(80, 64)"
UA,5209,TLH,3698,MCO,3878,Y,0,SF3,"(63, 102)","(80, 64)"
AA,24,TLH,3698,MIA,3576,Y,0,ERD ER4,"(63, 102)","(7, 172)"
US,5265,TLH,3698,MIA,3576,,0,ERD ER4,"(63, 102)","(7, 172)"
3M,20710,TLH,3698,TPA,3646,,0,SF3,"(63, 102)","(89, 133)"
UA,5209,TLH,3698,TPA,3646,Y,0,SF3,"(63, 102)","(89, 133)"
4E,\N,TLJ,3423,MCG,5965,,0,PAG,"(76, -21)","(-15, -142)"
KL,3090,TLL,415,AMS,580,Y,0,CRJ,"(-89, 143)","(-87, -95)"
OV,2218,TLL,415,AMS,580,,0,CR9,"(-89, 143)","(-87, -95)"
OV,2218,TLL,415,ARN,737,,0,E70 CR9,"(-89, 143)","(13, -78)"
SK,4319,TLL,415,ARN,737,Y,0,E70 CR9,"(-89, 143)","(13, -78)"
FR,4296,TLL,415,BGY,1525,,0,738,"(-89, 143)","(81, 138)"
FR,4296,TLL,415,BRE,353,,0,738,"(-89, 143)","(-88, -29)"
OV,2218,TLL,415,BRU,302,,0,CR9,"(-89, 143)","(14, 169)"
SN,1531,TLL,415,BRU,302,Y,0,CR9,"(-89, 143)","(14, 169)"
OV,2218,TLL,415,CPH,609,,0,CR9 E70,"(-89, 143)","(85, -135)"
SK,4319,TLL,415,CPH,609,Y,0,CR9 E70,"(-89, 143)","(85, -135)"
LH,3320,TLL,415,FRA,340,,0,320 321 32A,"(-89, 143)","(-89, 160)"
FR,4296,TLL,415,GRO,1222,,0,738,"(-89, 143)","(85, 128)"
AY,2350,TLL,415,HEL,421,Y,0,ATR AT7,"(-89, 143)","(37, 160)"
W2,18553,TLL,415,HER,1452,Y,0,320,"(-89, 143)","(61, -131)"
TK,4951,TLL,415,IST,1701,,0,319,"(-89, 143)","(-28, 83)"
OV,2218,TLL,415,KBP,2939,,0,CR9,"(-89, 143)","(-62, 165)"
OV,2218,TLL,415,LED,2948,,0,E70 CR9,"(-89, 143)","(81, -171)"
U2,2297,TLL,415,LGW,502,,0,319 320,"(-89, 143)","(-23, -25)"
FR,4296,TLL,415,MAN,478,,0,738,"(-89, 143)","(-79, -178)"
OV,2218,TLL,415,NCE,1354,,0,CR9,"(-89, 143)","(3, 56)"
DY,3737,TLL,415,OSL,644,,0,733 73H,"(-89, 143)","(-82, -60)"
OV,2218,TLL,415,OSL,644,,0,E70,"(-89, 143)","(-82, -60)"
SK,4319,TLL,415,OSL,644,Y,0,E70,"(-89, 143)","(-82, -60)"
W2,18553,TLL,415,PJA,6737,Y,0,J31,"(-89, 143)","(-11, -97)"
BT,333,TLL,415,RIX,3953,,0,73C DH4,"(-89, 143)","(-61, 157)"
FR,4296,TLL,415,RYG,657,,0,738,"(-89, 143)","(-68, -6)"
OV,2218,TLL,415,SPU,1206,,0,CR9,"(-89, 143)","(79, -34)"
FR,4296,TLL,415,STN,548,,0,738,"(-89, 143)","(57, 98)"
OV,2218,TLL,415,SVO,2985,,0,E70 CR9,"(-89, 143)","(-79, 47)"
SU,130,TLL,415,SVO,2985,,0,320 319,"(-89, 143)","(-79, 47)"
OV,2218,TLL,415,TRD,665,,0,CR9 E70,"(-89, 143)","(6, -9)"
SK,4319,TLL,415,TRD,665,Y,0,CR9 E70,"(-89, 143)","(6, -9)"
W2,18553,TLL,415,TYF,5596,Y,0,J31,"(-89, 143)","(-12, -174)"
W2,18553,TLL,415,URE,413,Y,0,J31,"(-89, 143)","(40, 119)"
LT,19610,TLL,415,VNO,3959,,0,E75 CR2,"(-89, 143)","(-74, 124)"
OV,2218,TLL,415,VNO,3959,,0,CR9 E70,"(-89, 143)","(-74, 124)"
TK,4951,TLL,415,VNO,3959,,0,319,"(-89, 143)","(-74, 124)"
LO,3210,TLL,415,WAW,679,,0,E70 E75,"(-89, 143)","(-77, 168)"
AH,794,TLM,230,ALG,210,,0,738 ATR,"(-50, 98)","(18, -13)"
AH,794,TLM,230,LYS,1335,,0,738,"(-50, 98)","(-11, -9)"
AH,794,TLM,230,MRS,1353,,0,738,"(-50, 98)","(-48, 145)"
ZI,21,TLM,230,MRS,1353,,0,319,"(-50, 98)","(-48, 145)"
AH,794,TLM,230,ORY,1386,,0,738,"(-50, 98)","(36, -55)"
ZI,21,TLM,230,ORY,1386,,0,320 319,"(-50, 98)","(36, -55)"
AF,137,TLN,1438,ORY,1386,,0,CRK 319 321 320,"(-7, 136)","(36, -55)"
HV,5039,TLN,1438,RTM,591,,0,73W 73H,"(-7, 136)","(59, -130)"
FR,4296,TLN,1438,STN,548,,0,738,"(-7, 136)","(57, 98)"
IB,2822,TLS,1273,AGP,1230,Y,0,320,"(42, 39)","(-88, 48)"
VY,2439,TLS,1273,AGP,1230,,0,320,"(42, 39)","(-88, 48)"
AF,137,TLS,1273,AJA,1324,Y,0,320,"(42, 39)","(64, 110)"
V7,20577,TLS,1273,AJA,1324,,0,717,"(42, 39)","(64, 110)"
XK,1909,TLS,1273,AJA,1324,,0,320,"(42, 39)","(64, 110)"
AH,794,TLS,1273,ALG,210,,0,736,"(42, 39)","(18, -13)"
ZI,21,TLS,1273,ALG,210,,0,320 319,"(42, 39)","(18, -13)"
AF,137,TLS,1273,AMS,580,Y,0,E90,"(42, 39)","(-87, -95)"
KL,3090,TLS,1273,AMS,580,Y,0,EMJ,"(42, 39)","(-87, -95)"
AF,137,TLS,1273,ATH,3941,,0,320,"(42, 39)","(-55, 105)"
IB,2822,TLS,1273,BCN,1218,Y,0,320,"(42, 39)","(27, 94)"
VY,2439,TLS,1273,BCN,1218,,0,320,"(42, 39)","(27, 94)"
U2,2297,TLS,1273,BIA,1321,,0,319,"(42, 39)","(-74, 138)"
V7,20577,TLS,1273,BIA,1321,,0,717,"(42, 39)","(-74, 138)"
BM,312,TLS,1273,BRE,353,,0,ER4,"(42, 39)","(-88, -29)"
ST,2547,TLS,1273,BRS,490,,0,ER4,"(42, 39)","(-58, 38)"
U2,2297,TLS,1273,BRS,490,,0,320 319,"(42, 39)","(-58, 38)"
SN,1531,TLS,1273,BRU,302,,0,AR1,"(42, 39)","(14, 169)"
U2,2297,TLS,1273,BRU,302,,0,319,"(42, 39)","(14, 169)"
U2,2297,TLS,1273,BSL,1423,,0,319,"(42, 39)","(65, 171)"
AF,137,TLS,1273,CDG,1382,,0,320 319 321,"(42, 39)","(60, -76)"
AZ,596,TLS,1273,CDG,1382,Y,0,320 319,"(42, 39)","(60, -76)"
SE,5479,TLS,1273,CDG,1382,,0,332,"(42, 39)","(60, -76)"
U2,2297,TLS,1273,CDG,1382,,0,319 320,"(42, 39)","(60, -76)"
ST,2547,TLS,1273,CEG,519,,0,ER4,"(42, 39)","(-80, -61)"
3O,9818,TLS,1273,CMN,1074,,0,320,"(42, 39)","(58, -133)"
AF,137,TLS,1273,CMN,1074,,0,319 320,"(42, 39)","(58, -133)"
AT,4248,TLS,1273,CMN,1074,,0,738 73G,"(42, 39)","(58, -133)"
T3,2117,TLS,1273,DIJ,1425,Y,0,J41,"(42, 39)","(18, 98)"
EI,837,TLS,1273,DUB,599,,0,320,"(42, 39)","(-41, 121)"
T7,4965,TLS,1273,ETZ,1320,,0,BEH,"(42, 39)","(66, -83)"
AF,137,TLS,1273,FCO,1555,,0,319 320,"(42, 39)","(-81, -108)"
AZ,596,TLS,1273,FCO,1555,,0,E75,"(42, 39)","(-81, -108)"
U2,2297,TLS,1273,FCO,1555,,0,319,"(42, 39)","(-81, -108)"
ET,2220,TLS,1273,FRA,340,Y,0,735,"(42, 39)","(-89, 160)"
LH,3320,TLS,1273,FRA,340,,0,321 319 735 733,"(42, 39)","(-89, 160)"
F7,2420,TLS,1273,GVA,1665,,0,AT7,"(42, 39)","(72, 0)"
U2,2297,TLS,1273,GVA,1665,,0,319,"(42, 39)","(72, 0)"
4U,2548,TLS,1273,HAM,342,,0,CRJ,"(42, 39)","(-2, -93)"
AF,137,TLS,1273,HAM,342,,0,319,"(42, 39)","(-2, -93)"
TK,4951,TLS,1273,IST,1701,,0,320 321,"(42, 39)","(-28, 83)"
U2,2297,TLS,1273,LGW,502,,0,319 320,"(42, 39)","(-23, -25)"
AA,24,TLS,1273,LHR,507,Y,0,320 319,"(42, 39)","(67, -118)"
BA,1355,TLS,1273,LHR,507,,0,320 319 321,"(42, 39)","(67, -118)"
A5,1203,TLS,1273,LIL,1399,,0,E70,"(42, 39)","(27, 81)"
U2,2297,TLS,1273,LIL,1399,,0,319,"(42, 39)","(27, 81)"
TP,4869,TLS,1273,LIS,1638,Y,0,100 ER4,"(42, 39)","(-38, -138)"
AF,137,TLS,1273,LYS,1335,,0,319 320 CRK,"(42, 39)","(-11, -9)"
AZ,596,TLS,1273,LYS,1335,Y,0,319 320 CRK,"(42, 39)","(-11, -9)"
U2,2297,TLS,1273,LYS,1335,,0,319,"(42, 39)","(-11, -9)"
IB,2822,TLS,1273,MAD,1229,Y,0,CRK CR9 CR2,"(42, 39)","(-28, 174)"
LS,3026,TLS,1273,MAN,478,,0,733,"(42, 39)","(-79, -178)"
AF,137,TLS,1273,MLA,1606,,0,320 319,"(42, 39)","(3, 42)"
A5,1203,TLS,1273,MRS,1353,,0,AT5,"(42, 39)","(-48, 145)"
LH,3320,TLS,1273,MUC,346,Y,0,E95 319 CR9,"(42, 39)","(-19, -178)"
T7,4965,TLS,1273,MXP,1524,,0,BEH,"(42, 39)","(-51, -10)"
A5,1203,TLS,1273,NCE,1354,,0,AT7,"(42, 39)","(3, 56)"
U2,2297,TLS,1273,NCE,1354,,0,319,"(42, 39)","(3, 56)"
A5,1203,TLS,1273,NTE,1418,,0,CR7,"(42, 39)","(-74, -65)"
U2,2297,TLS,1273,NTE,1418,,0,319,"(42, 39)","(-74, -65)"
AH,794,TLS,1273,ORN,231,,0,736,"(42, 39)","(-13, -134)"
ZI,21,TLS,1273,ORN,231,,0,319 320,"(42, 39)","(-13, -134)"
AF,137,TLS,1273,ORY,1386,,0,320 319 321,"(42, 39)","(36, -55)"
U2,2297,TLS,1273,ORY,1386,,0,320 319,"(42, 39)","(36, -55)"
IB,2822,TLS,1273,PMI,3998,Y,0,320,"(42, 39)","(-45, -61)"
VY,2439,TLS,1273,PMI,3998,,0,320,"(42, 39)","(-45, -61)"
AF,137,TLS,1273,RAK,1075,,0,319 320,"(42, 39)","(7, -29)"
AT,4248,TLS,1273,RAK,1075,,0,738,"(42, 39)","(7, -29)"
U2,2297,TLS,1273,RAK,1075,,0,319 320,"(42, 39)","(7, -29)"
A5,1203,TLS,1273,RNS,1415,,0,CRJ CR7,"(42, 39)","(-23, -127)"
AF,137,TLS,1273,SVQ,1253,,0,319,"(42, 39)","(-20, 177)"
IB,2822,TLS,1273,SVQ,1253,Y,0,CR2 CR9,"(42, 39)","(-20, 177)"
AF,137,TLS,1273,SXB,1435,,0,319 320,"(42, 39)","(-8, -22)"
